Storecove,2.0.1,"Storecove API","15-08-2017 11:43:15","19-02-2018 08:08:39"
Stripe,2018-02-06,"The Stripe REST API. Please see https://stripe.com/docs/api for more details.","14-11-2017 11:01:43","19-02-2018 08:08:39"
"City of Surrey Open511",0.1,"This API provides real time traffic obstruction events occuring within the City of Surrey.","24-02-2018 17:20:15","24-02-2018 17:20:15"
"City of Surrey Traffic Loop Count API.",0.1,"This API provides locations of City of Surrey traffic loops and the corresponding traffic loop counts in 15 minute intervals. While the counts are broken up by 15 minute intervals, the data is currently loaded only once per day.  We are hoping to increase this frequency to at least once every hour. The LOOP_ID field is common to both datasets and can be used to cross-reference them.","24-02-2018 17:20:15","24-02-2018 17:20:15"
"Swagger Generator",2.2.3,"This is an online swagger codegen server.  You can find out more at https://github.com/swagger-api/swagger-codegen or on [irc.freenode.net, #swagger](http://swagger.io/irc/).","23-10-2016 15:32:30","05-02-2018 07:13:13"
"SwaggerHub Registry",1.0.45,"# Introduction
This is the registry API for SwaggerHub. It allows you to access, manage, and update your APIs and Domains in SwaggerHub bypassing the Web application.

# Authentication
Use your personal API Key: you may find it by visiting the   [API Key page](https://app.swaggerhub.com/settings/apiKey).
","13-06-2017 12:09:47","13-06-2017 12:09:47"
"SYNQ Video",1.9.1,"* [Sign up for a developer API key!](https://www.synq.fm/register)
* [SYNQ API Guide](/)","30-05-2017 10:32:09","10-08-2017 20:49:32"
taggun.io,1.0.40,"Expects only running software, real reactions, and beautifully crafted APIs to serve your every desire to transcript a piece of paper to digital form.","26-11-2017 17:08:35","19-02-2018 08:08:39"
Taxamo,1,"Taxamo’s elegant suite of APIs and comprehensive reporting dashboard enables digital merchants to easily comply with EU regulatory requirements on tax calculation, evidence collection, tax return creation and data storage.","16-07-2015 21:11:55","04-04-2017 17:27:32"
Taxrates.io,0.0.1,"Taxrates.io API - the successfully streamlined tax rates monitoring process. Use 'Expand operation' link on the right to see details. Start with authentication: get your token and generate authorization string. We recommend using <a href='https://www.getpostman.com/' target=_new>Postman</a> when discovering our API. Happy using!","24-10-2017 09:11:12","24-10-2017 09:11:12"
"Transport for London Unified",v1,"Our unified API brings together data across all modes of transport into a single RESTful API. This API provides access to the most highly requested realtime and status infomation across all the modes of transport, in a single and consistent way. Access to the developer documentation is available at https://api.tfl.gov.uk","29-04-2017 10:49:26","19-02-2018 08:08:39"
"The Noun Project",1.0.0,"Icons for Everything","16-11-2015 21:26:35","20-11-2017 15:10:56"
"The SMS Works",1.0.0,"The SMS Works provides a low-cost, reliable SMS API for developers. Pay only for delivered texts, all failed messages are refunded.","15-12-2017 11:03:17","19-02-2018 08:08:39"
"TheTVDB API v2",2.1.2,"API v2 targets v1 functionality with a few minor additions. The API is accessible via https://api.thetvdb.com and provides the following REST endpoints in JSON format.


How to use this API documentation
----------------


You may browse the API routes without authentication, but if you wish to send requests to the API and see response data, then you must authenticate.
1. Obtain a JWT token by `POST`ing  to the `/login` route in the `Authentication` section with your API key and credentials.
1. Paste the JWT token from the response into the ""JWT Token"" field at the top of the page and click the 'Add Token' button.


You will now be able to use the remaining routes to send requests to the API and get a response.


Language Selection
----------------


Language selection is done via the `Accept-Language` header. At the moment, you may only pass one language abbreviation in the header at a time. Valid language abbreviations can be found at the `/languages` route..


Authentication
----------------


Authentication to use the API is similar to the How-to section above. Users must `POST` to the `/login` route with their API key and credentials in the following format in order to obtain a JWT token.

`{""apikey"":""APIKEY"",""username"":""USERNAME"",""userkey"":""USERKEY""}`

Note that the username and key are ONLY required for the `/user` routes. The user's key is labled `Account Identifier` in the account section of the main site.
The token is then used in all subsequent requests by providing it in the `Authorization` header. The header will look like: `Authorization: Bearer <yourJWTtoken>`. Currently, the token expires after 24 hours. You can `GET` the `/refresh_token` route to extend that expiration date.


Versioning
----------------


You may request a different version of the API by including an `Accept` header in your request with the following format: `Accept:application/vnd.thetvdb.v$VERSION`. This documentation automatically uses the version seen at the top and bottom of the page.","09-11-2015 22:55:27","05-02-2018 07:13:13"
traccar,3.15,"Open Source GPS Tracking Platform","11-12-2017 13:15:36","11-12-2017 13:15:36"
"Airports API v2",1.0,"Returns all airports","27-11-2017 10:58:06","27-11-2017 10:58:06"
Trello,1.0,"This document describes the REST API of Trello as published by Trello.com.
 - <a href='https://trello.com/docs/index.html' target='_blank'>Official Documentation</a>
 - <a href='https://trello.com/docs/api' target='_blank'>The HTML pages that were scraped in order to generate this specification.</a>","16-11-2015 22:58:04","04-04-2017 17:27:32"
"Turbine Labs",1.0,"Turbine Labs Public REST API","22-02-2018 18:44:06","22-02-2018 18:44:06"
"TVmaze user",1.0,"Access to the user API is only possible for users with a [premium](http://www.tvmaze.com/premium) account. A user can only access their own user data.

Authentication uses HTTP Basic. Use the TVmaze username as authentication username, and the TVmaze API key as authentication password. Your API key can be found on your [dashboard](http://www.tvmaze.com/dashboard). To try out these API calls from this page, click the ""Authorize"" button on top and input your credentials.
","10-08-2017 07:03:11","10-08-2017 07:03:11"
Twilio,2010-04-01,"Enabling phones, VoIP, and messaging to be embedded into web, desktop, and mobile software.
","07-12-2015 18:27:02","04-04-2017 17:27:32"
Twine,7.18.0,"# Overview
The Twine Health API is RESTful API. The requests and responses are formated according to the [JSON API](http://jsonapi.org/format/1.0/) specification.

In addition to this documentation, we also provide an [OpenAPI](https://github.com/OAI/OpenAPI-Specification/blob/master/versions/2.0.md) ""yaml"" file describing the API: [Twine API Specification](swagger.yaml).

# Authentication
Authentication for the Twine API is based on the [OAuth 2.0 Authorization Framework](https://tools.ietf.org/html/rfc6749). Twine currently supports grant types of **client_credentials** and **refresh_token**.

See [POST /oauth/token](#operation/createToken) for details on the request and response formats.
<!-- ReDoc-Inject: <security-definitions> -->
","06-09-2017 13:13:01","19-02-2018 08:08:39"
Twitter,1.1,,"14-11-2017 12:09:34","20-11-2017 15:10:56"
"uebermaps API endpoints",2.0,"Enable people to store spots on public and private maps","20-01-2017 22:04:27","27-06-2017 16:49:57"
"VAT API",1,"A developer friendly API to help your business achieve VAT compliance","18-06-2015 13:16:10","20-11-2017 15:10:56"
"Available API endpoints",2.0,"VersionEye is a cross-platform search engine for free/libre/open source software libraries.","06-03-2016 21:47:05","23-10-2017 13:10:35"
Vestorly,1.0.0,"Vestorly Developers API","22-10-2015 19:48:00","27-06-2017 16:49:57"
VictorOps,0.0.2,"This API allows you to interact with the VictorOps platform in various ways. Your account may be limited
to a total number of API calls per month. Also, some of these API calls have rate limits.

NOTE: In this documentation when creating a sample curl request (clicking the TRY IT OUT! button), in some API
viewing interfaces, the '@' in an email address may be encoded. Please note that the REST endpoints will not
process the encoded version. Make sure that the encoded character '%40' is changed to its unencoded form before
submitting the curl request.
","13-06-2017 10:07:43","05-02-2018 08:23:20"
VisageCloud,1.1,"Face search, recognition & classification API. Just make a call to our REST API each time your app needs to access face recognition and classification capabilities.","26-02-2017 17:03:31","22-01-2018 15:44:32"
VocaDB,v1,,"26-11-2017 17:10:51","19-02-2018 08:08:39"
"Voodoo Manufacturing 3D Print",2.0.0,"Welcome to the Voodoo Manufacturing API docs!

Your Voodoo Manufacturing API key must be included with each request to the API. The API will look for the key in the ""api_key"" header of the request. <a href=""https://voodoomfg.com/3d-print-api#get-access"" target=""_blank"">You can request a key here.</a>

This API provides a programmatic interface for submitting printing orders to Voodoo Manufacturing. The general process for creating an order is as follows:
  - Get a list of the available materials with the /materials endpoint
  - Upload models to the API with the /models endpoint
  - Get quotes for shipping methods with the /order/shipping endpoint
  - Get a quote for an order with the /order/create endpoint
  - Confirm the order with the /order/confirm endpoint

Uploaded models and orders can be retrieved either in bulk or by id at the /model and /order endpoints, respectively.

In some cases, you may wish to get a quote for a specific model without the context of an order. In this case, you may use the /model/quote (if you've already uploaded the model to the API) or the /model/quote_attrs (lets you quote based on calculated model attributes) endpoints.
","27-11-2017 10:58:20","29-01-2018 10:51:01"
"CitySDK Linked Data",v1,"An API for the distribution and annotation of open data, for small cities and big metropolitan areas.","14-07-2015 11:50:33","20-11-2017 15:10:56"
watchful.li,1.0.0,,"09-11-2015 22:55:27","20-11-2017 15:10:56"
Wavecell.Sms.Api,v1,"This API allows Wavecell customers to originate request to send SMS messages anywhere in the World. The messages can be send individually or as a bulk request.","26-11-2016 22:03:03","30-05-2017 13:23:20"
"Wealthport API",1.0,"Onedot provides a simple, lightweight and open Web API based on the Open API 2.0 standard (<a href=""https://www.openapis.org"" target=""_blank"">https://www.openapis.org</a>). Our APIs offer a variety of operations related to managing Sources, Folders, Orders and Recipes. There are operations to submit and track Jobs, upload and download data files and many more.","30-05-2017 10:41:01","05-02-2018 08:23:20"
"Weatherbit.io - Weather",2.0.0,"This is the documentation for the Weatherbit API.  The base URL for the API is [http://api.weatherbit.io/v2.0/](http://api.weatherbit.io/v2.0/) or [https://api.weatherbit.io/v2.0/](http://api.weatherbit.io/v2.0/). Below is the Swagger UI documentation for the API. All API requests require the `key` parameter.        An Example for a 5 day forecast for London, UK would be `http://api.weatherbit.io/v2.0/forecast/3hourly?city=London`&`country=UK`","25-11-2017 11:22:43","25-11-2017 11:22:43"
Accounts,2.0.0,"The Accounts API is a collection of methods used to query a customer account. It allows the developer to retrieve account-related data such as the user account balance.","26-11-2017 16:51:11","17-01-2018 08:35:04"
Bets,2.0.0,"The Bets API methods are used to place single, multiple and complex bets and to retrieve a customer’s bet history. When retrieving a customer’s bet history you can organize the bets from the betting history in terms of date, bet type and whether the bet is settled or not. You can also specify what fields to be included/excluded or return a list of all default fields the method returns. <br /><br /> The Bets API will also generate a bet delay if you’re placing a single/multiple bet in-Play by creating a time margin to negate the effects of major changes to the market (for example, goals during a football match). Note that in version 2 of our APIs, Bets API contains the functionality of both Bets API v1 and the Betslips API v1.","26-11-2017 16:51:11","17-01-2018 08:35:04"
Locations,2.0,"The Locations API is a collection of methods that support geographical information. The first method is an address lookup service for UK addresses. This service can be used to provide a new customer with a list of possible addresses from which they can populate a registration form.","26-11-2017 16:51:11","17-01-2018 08:35:04"
Numbers,2.0,"The William Hill Numbers API uses a single method that allows you to generate random numbers for your application. Numbers can either be unique or can be produced with the chance that some might be the same. For example, you can have a highest value of 6 and a lowest value of 1 with a count of 2 with a unique value of false - this will give you two numbers between 1 and 6 which are independent, just like two dice being rolled.<br /><br />The Numbers API is a Private API and therefore not automatically available to developers. To use this API, contact your business manager who will guide you through the separate Terms and Conditions of use before you can have the API assigned to your application.","26-11-2017 16:51:11","17-01-2018 08:35:04"
Sessions,2.0.0,"The William Hill Sessions API uses a central authentication service (CAS*) on all resources that require access to a customer’s account or betting functionality. To authenticate, you’ll need to supply a sportsbook username and password, in return you will be given an authentication ticket, which you can use on the majority of requests found within our services. <br /><br /><br /> The Sessions API should be used whenever you want to login a customer and:<br /><br /> <ul> <li>continue to use the William Hill API for that customer’s transactions</li> <li>use other CAS-enabled William Hill services outside the suite of APIs</li> </ul> <br /> CAS is an enterprise Single Sign-On solution for web services (see https://wiki.jasig.org/display/CAS/Home). It is used by many William Hill services. <br /> Note: all requests must be executed over HTTPS and include an API key and secret.<br /><br /><br /> <b>Authentication Ticket Expiration Times</b><br /><br /> When a customer is logged in using the Sessions API, they are given an Authentication Ticket; using this ticket on subsequent API requests gives you access to account activities (such as placing a bet, deposits, etc). However, this ticket is only valid for a given period of time depending on how it is used. If the ticket is used and then has a period of inactivity longer than 7,200 seconds (2 hours), then the ticket will expire and further requests using the ticket will be denied - in effect, a customer has been logged out and will need to authenticate again. <br /><br /><br /> Normally, any ticket issued only has a maximum life expectancy of 28,000 seconds (8 hours) after which it can no longer be used, even if it has been used regularly. The customer again will be effectively logged out and will need to authenticate again. If you wish to avoid this, you need to set the query parameter extended to Y, which will enable your application to generate a ticket valid for 60 days without expiring due to inactivity. <br />","26-11-2017 16:51:11","19-02-2018 08:08:39"
SportsData,2,"The William Hill SportsData REST API is a collection of GET methods to provide William Hill product data such as sport, competition, event, market and selection data (including prices).","26-11-2017 16:51:11","17-01-2018 08:35:04"
"Who Hosts This",0.0.1,"Hosting provider discover","25-02-2018 19:27:27","25-02-2018 19:27:27"
Wikimedia,1.0.0,"This API provides cacheable and straightforward access to Wikimedia content and data, in machine-readable formats.
### Global Rules
- Limit your clients to no more than 200 requests/s to this API.
  Each API endpoint's documentation may detail more specific usage limits.
- Set a unique `User-Agent` or `Api-User-Agent` header that
  allows us to contact you quickly. Email addresses or URLs
  of contact pages work well.

By using this API, you agree to Wikimedia's  [Terms of Use](https://wikimediafoundation.org/wiki/Terms_of_Use) and [Privacy Policy](https://wikimediafoundation.org/wiki/Privacy_policy). Unless otherwise specified in the endpoint documentation below, content accessed via this API is licensed under the [CC-BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0/)  and [GFDL](https://www.gnu.org/copyleft/fdl.html) licenses, and you irrevocably agree to release modifications or additions made through this API under these licenses.  See https://www.mediawiki.org/wiki/REST_API for background and details.
### Endpoint documentation
Please consult each endpoint's documentation for details on:
- Licensing information for the specific type of content
  and data served via the endpoint.
- Stability markers to inform you about development status and
  change policy, according to
  [our API version policy](https://www.mediawiki.org/wiki/API_versioning).
- Endpoint specific usage limits.
","14-12-2015 18:53:29","05-02-2018 07:13:13"
BatchService,2017-09-01.6.0,"A client for issuing REST requests to the Azure Batch service.","10-04-2016 23:18:20","19-02-2018 08:41:37"
GraphRbacManagementClient,1.6,"The Graph RBAC Management Client","29-06-2016 10:28:32","19-02-2018 08:41:37"
"Winning Email",1.0.0,"The Winning Email API allows you to access our services from your applications. Contact us if you need help with anything, or require access to something we don't yet offer. The API overview is available <a href='/api/v1/docs' target='_blank'>here</a>.","22-09-2015 16:21:28","04-04-2017 17:27:32"
"Real-Time Bus Predictions",1.0,"Real-time bus prediction methods.","12-08-2017 17:06:43","20-09-2017 08:20:19"
"Bus Route and Stop Methods",1.0,"Bus stop information, route and schedule data, and bus positions.","12-08-2017 17:06:43","19-02-2018 08:08:39"
Incidents,1.0,"Rail, bus, and elevator disruptions/outages.","12-08-2017 17:06:43","20-09-2017 08:20:19"
"Real-Time Rail Predictions",1.0,"Real-time rail prediction methods.","12-08-2017 17:06:43","20-09-2017 08:20:19"
"Rail Station Information",1.0,"Rail line and station information, including locations, fares, times, and parking.","12-08-2017 17:06:43","05-02-2018 08:23:20"
"Word Associations",1.0,"The Word Associations Network API allows developers to embed the ability to find associations for a word or phrase into their mobile apps or web services. Words are grouped by semantics, meaning, and psychological perception. The Word Associations Network API currently supports English, French, Spanish, German, Italian, Portuguese, and Russian vocabulary. Please [register and subscribe](https://api.wordassociations.net/subscriptions/) to one of available tariff plans to get a valid API key.","08-01-2018 11:33:39","08-01-2018 11:33:39"
Wordnik,4.0,"Wordnik is the world's biggest online English dictionary, by number of words
","22-12-2015 17:23:32","20-11-2017 15:10:56"
"Wowza Streaming Cloud REST API Reference Documentation",1,"
# About the REST API

The Wowza Streaming Cloud<sup>TM</sup> REST API (application programming interface) offers complete programmatic control over live streams, transcoders, stream sources, and stream targets. Anything you can do in the Wowza Streaming Cloud UI can also be achieved by making HTTP-based requests to cloud-based servers through the REST API.

The Wowza Streaming Cloud REST API features *cross-origin resource sharing*, or CORS.
CORS is a [W3C specification](https://www.w3.org/TR/cors/) that provides headers in HTTP requests to enable a web server to safely make a network request to another domain.

In order to protect shared resources, the Wowza Streaming Cloud REST API is subject to limits. For details, see [Wowza Streaming Cloud REST API limits](https://www.wowza.com/docs/wowza-streaming-cloud-rest-api-limits).
# About this documentation
This reference documentation is based on the open-source [Swagger framework](http://swagger.io/specification/).
It allows you to view the operations, parameters, and request and reponse schemas for every resource. Request samples are presented in cURL (Shell) and JavaScript; some samples also include just the JSON object. Response samples are all JSON.

For more information and examples on using the Wowza Streaming Cloud REST API, see our [library of Wowza Streaming Cloud REST API technical articles](https://www.wowza.com/docs/wowza-streaming-cloud-rest-api).

# Query requirements
The Wowza Streaming Cloud REST API uses HTTP requests to retrieve data from cloud-based servers. Requests must contain proper JSON, two authentication keys, and the correct version number in the base path.

## JSON
The Wowza Streaming Cloud REST API uses the [JSON API specification](http://jsonapi.org/format/) to request and return data. This means requests must include the header `Content-Type: application/json` and must include a single resource object in JSON format as primary data.

Responses include HTTP status codes that indicate whether the query was successful. If there was an error, a description explains the problem so that you can fix it and try again.

## Authentication
Requests to the Wowza Streaming Cloud REST API must be authenticated with two keys: an API key and an access key. Each key is a 64-character alphanumeric string that you can find on the **API Access** page in Wowza Streaming Cloud.

Use the `wsc-api-key` and `wsc-access-key` headers to authenticate requests, like this (in cURL):

```bash
curl -H 'wsc-api-key: [64-character-api-key-goes-here]' -H 'wsc-access-key: [64-character-access-key-goes-here]'
```

<!-- ReDoc-Inject: <security-definitions> -->

## Version
The Wowza Streaming Cloud API is currently at version 1.0.0. Use `v1` in your base path in every request, like this path to the live_streams endpoint:
```
https://api.cloud.wowza.com/api/v1/live_streams
```
## Example query
Here is a complete example POST request, in cURL, with proper JSON syntax, headers, authentication, and version information:
```bash
curl -H 'wsc-api-key: [64-character-api-key-goes-here]' -H 'wsc-access-key: [64-character-access-key-goes-here]'
  -H 'Content-Type: application/json' -X POST -d '{
    ""live_stream"": {
      ""name"": ""My live Stream"",
      ""..."": ""...""
    }
  }' https://api.cloud.wowza.com/api/v1/live_streams
```
","25-11-2017 12:39:25","25-11-2017 12:39:25"
Transform,1.0.0,"This API provides XML to JSON, JSON to XML transformations.","27-11-2017 08:50:06","27-11-2017 08:50:06"
Accounting,2.0,"# Introduction
The Xero Accounting API is a RESTful web service and uses the OAuth (v1.0a) protocol to authenticate 3rd party applications. The Accounting API exposes accounting and related functions of the main Xero application and can be used for a variety of purposes such as creating transactions like invoices and credit notes, right through to extracting accounting data via our reports endpoint.
","09-12-2017 14:21:17","11-12-2017 13:15:36"
XKCD,1.0.0,"Webcomic of romance, sarcasm, math, and language.","26-11-2015 00:19:00","04-04-2017 17:27:32"
Yunbi,v2,"Professional Cloud Trading Platform for Digital Assets","16-07-2015 21:11:55","21-08-2017 08:17:21"
"Zalando Shop",v1.0,"The shop API empowers developers to build amazing new apps or websites using Zalando shop data and services.","04-09-2017 15:05:43","04-09-2017 15:05:43"
"Zappiti Player",4.15.174,"Move your app forward with the Zappiti Player API. Use http://your-player-ip:8990/ as base URL for your requests.","24-03-2017 15:09:24","03-10-2017 18:45:03"
Zoom,2.0.0,"API Description","02-02-2018 13:43:28","05-02-2018 08:23:20"
"Zoom Connect",1,"The world's greatest SMS API","23-08-2015 20:35:00","22-01-2018 15:44:32"
